0.000543;  -0.000148;  0.000578;  -0.000148 
0.000623;  -0.000577;  0.000551;  -0.000631 
0.000225;  -0.000577;  0.000148;  -0.000550 
-0.000146;  -0.000604;  -0.000121;  -0.000389 
-0.000384;  -0.000094;  -0.000228;  -0.000148 
-0.000437;  0.000255;  -0.000255;  0.000255 
0.000225;  -0.000228;  0.000443;  -0.000255 
0.000596;  -0.000497;  0.000658;  -0.000443 
0.000490;  -0.000577;  0.000470;  -0.000604 
0.000146;  -0.000658;  0.000202;  -0.000550 
0.000093;  -0.000443;  0.000148;  -0.000443 
0.000093;  0.000013;  0.000148;  -0.000013 
0.000040;  0.000282;  0.000094;  0.000255 
0.000066;  0.000362;  0.000013;  0.000416 
-0.000199;  0.000121;  -0.000094;  0.000040 
-0.000172;  -0.000148;  -0.000228;  -0.000148 
0.000305;  0.000174;  0.000336;  0.000174 
0.000517;  0.000362;  0.000578;  0.000282 
0.000437;  -0.000228;  0.000363;  -0.000148 
0.000040;  -0.000362;  0.000013;  -0.000362 
-0.000040;  0.000067;  -0.000013;  0.000013 
-0.000040;  0.000362;  -0.000121;  0.000282 
-0.000384;  -0.000121;  -0.000336;  0.000013 
-0.000437;  -0.000389;  -0.000524;  -0.000496 
-0.000172;  -0.000523;  -0.000282;  -0.000496 
0.000093;  -0.000470;  0.000013;  -0.000470 
-0.000411;  -0.000255;  -0.000470;  -0.000255 
-0.000490;  -0.000174;  -0.000632;  -0.000040 
-0.000305;  0.000067;  -0.000228;  0.000121 
-0.000066;  0.000121;  -0.000067;  0.000148 
0.000066;  0.000148;  0.000067;  0.000040 
0.000013;  -0.000201;  -0.000148;  -0.000121 
0.000066;  -0.000362;  -0.000013;  -0.000282 
0.000040;  -0.000550;  0.000040;  -0.000470 
0.000146;  -0.000040;  0.000148;  0.000013 
0.000278;  0.000362;  0.000228;  0.000362 
0.000172;  -0.000443;  0.000067;  -0.000148 
0.000066;  -0.000604;  0.000094;  -0.000550 
0.000278;  -0.000228;  0.000282;  -0.000228 
0.000517;  0.000255;  0.000390;  0.000228 
0.000093;  0.000228;  0.000148;  0.000228 
-0.000146;  0.000148;  -0.000040;  0.000255 
0.000331;  -0.000282;  0.000228;  -0.000282 
0.000596;  -0.000577;  0.000497;  -0.000604 
0.000570;  -0.000067;  0.000470;  -0.000121 
0.000517;  0.000497;  0.000443;  0.000389 
0.000252;  0.000523;  0.000202;  0.000496 
0.000013;  0.000470;  0.000013;  0.000389 
-0.000119;  0.000604;  -0.000094;  0.000496 
-0.000146;  0.000470;  -0.000121;  0.000496 
0.000066;  0.000013;  0.000040;  0.000013 
0.000172;  -0.000470;  0.000202;  -0.000443 
-0.000358;  0.000148;  -0.000390;  0.000067 
-0.000570;  0.000550;  -0.000524;  0.000470 
-0.000305;  0.000201;  -0.000336;  0.000201 
-0.000066;  -0.000040;  -0.000067;  -0.000040 
0.000093;  0.000013;  0.000067;  -0.000094 
0.000146;  -0.000174;  0.000202;  -0.000228 
0.000093;  -0.000362;  0.000336;  -0.000550 
0.000278;  -0.000497;  0.000282;  -0.000470 
-0.000093;  -0.000550;  -0.000094;  -0.000550 
-0.000331;  -0.000604;  -0.000282;  -0.000470 
-0.000225;  -0.000497;  -0.000175;  -0.000443 
-0.000172;  -0.000523;  -0.000040;  -0.000550 
-0.000013;  -0.000497;  -0.000121;  -0.000496 
-0.000013;  -0.000389;  -0.000040;  -0.000496 
0.000066;  -0.000577;  0.000148;  -0.000523 
0.000066;  -0.000497;  0.000013;  -0.000523 
0.000411;  -0.000443;  0.000255;  -0.000550 
0.000464;  -0.000577;  0.000470;  -0.000577 
-0.000013;  0.000282;  -0.000094;  0.000201 
-0.000437;  0.000711;  -0.000443;  0.000657 
0.000199;  0.000228;  0.000148;  0.000201 
0.000490;  -0.000174;  0.000443;  -0.000228 
0.000013;  -0.000228;  0.000040;  -0.000228 
-0.000252;  -0.000362;  -0.000336;  -0.000309 
0.000013;  -0.000067;  -0.000121;  -0.000040 
0.000146;  0.000228;  0.000228;  0.000067 
-0.000358;  -0.000443;  -0.000363;  -0.000470 
-0.000623;  -0.000604;  -0.000524;  -0.000711 
0.000093;  -0.000040;  0.000202;  -0.000067 
0.000623;  0.000470;  0.000632;  0.000443 
0.000464;  0.000443;  0.000578;  0.000389 
0.000570;  0.000255;  0.000551;  0.000389 
0.000305;  0.000577;  0.000094;  0.000443 
0.000093;  0.000631;  0.000228;  0.000496 
0.000013;  0.000309;  0.000040;  0.000228 
0.000040;  -0.000013;  0.000040;  0.000067 
0.000305;  0.000174;  0.000202;  0.000282 
0.000331;  0.000497;  0.000470;  0.000523 
0.000146;  0.000470;  0.000121;  0.000523 
0.000013;  0.000470;  0.000067;  0.000523 
-0.000119;  0.000148;  -0.000094;  0.000094 
-0.000199;  -0.000121;  -0.000202;  -0.000201 
-0.000543;  0.000040;  -0.000390;  -0.000067 
-0.000649;  0.000121;  -0.000497;  0.000228 
-0.000093;  -0.000174;  0.000121;  -0.000201 
0.000596;  -0.000309;  0.000497;  -0.000362 
-0.000119;  -0.000255;  -0.000121;  -0.000309 
-0.000437;  -0.000228;  -0.000443;  -0.000228 
0.000093;  -0.000389;  -0.000013;  -0.000255 
0.000464;  -0.000362;  0.000390;  -0.000389 
0.000464;  -0.000443;  0.000551;  -0.000496 
0.000358;  -0.000523;  0.000524;  -0.000523 
-0.000252;  -0.000416;  -0.000228;  -0.000255 
-0.000649;  -0.000148;  -0.000658;  -0.000282 
-0.000411;  -0.000523;  -0.000524;  -0.000523 
-0.000225;  -0.000631;  -0.000148;  -0.000496 
-0.000517;  -0.000255;  -0.000524;  -0.000309 
-0.000596;  -0.000121;  -0.000524;  -0.000067 
-0.000649;  -0.000362;  -0.000658;  -0.000335 
-0.000570;  -0.000550;  -0.000632;  -0.000470 
-0.000093;  -0.000336;  -0.000121;  -0.000362 
0.000331;  -0.000336;  0.000417;  -0.000335 
0.000225;  -0.000336;  0.000390;  -0.000470 
0.000252;  -0.000470;  0.000363;  -0.000389 
0.000543;  0.000013;  0.000497;  -0.000040 
0.000676;  0.000201;  0.000632;  0.000335 
-0.000066;  0.000228;  0.000040;  0.000389 
-0.000596;  0.000309;  -0.000551;  0.000174 
-0.000278;  -0.000121;  -0.000336;  -0.000013 
-0.000119;  -0.000416;  -0.000067;  -0.000309 
-0.000013;  -0.000148;  -0.000067;  -0.000094 
-0.000119;  -0.000094;  -0.000094;  -0.000067 
-0.000305;  -0.000201;  -0.000390;  -0.000174 
-0.000384;  -0.000174;  -0.000470;  -0.000094 
-0.000225;  0.000389;  -0.000336;  0.000362 
0.000040;  0.000577;  -0.000121;  0.000523 
-0.000305;  0.000470;  -0.000336;  0.000523 
-0.000490;  0.000497;  -0.000417;  0.000496 
0.000040;  0.000121;  -0.000094;  0.000255 
0.000358;  -0.000040;  0.000309;  -0.000040 
0.000490;  0.000228;  0.000524;  0.000255 
0.000623;  0.000443;  0.000470;  0.000470 
0.000172;  0.000362;  0.000363;  0.000121 
-0.000305;  0.000013;  -0.000148;  0.000067 
0.000358;  0.000040;  0.000336;  0.000067 
0.000570;  0.000174;  0.000578;  -0.000040 
0.000596;  0.000443;  0.000551;  0.000443 
0.000411;  0.000550;  0.000363;  0.000523 
0.000543;  0.000631;  0.000470;  0.000362 
0.000623;  0.000309;  0.000766;  0.000362 
0.000066;  -0.000067;  -0.000040;  -0.000040 
-0.000305;  -0.000201;  -0.000497;  -0.000282 
-0.000384;  -0.000174;  -0.000417;  -0.000255 
-0.000331;  -0.000201;  -0.000282;  -0.000255 
0.000040;  0.000228;  0.000013;  0.000121 
0.000225;  0.000309;  0.000282;  0.000362 
-0.000066;  -0.000094;  -0.000040;  -0.000148 
-0.000066;  -0.000443;  -0.000202;  -0.000416 
0.000066;  -0.000013;  -0.000148;  -0.000067 
0.000066;  0.000389;  0.000067;  0.000335 
-0.000278;  -0.000389;  -0.000309;  -0.000496 
-0.000437;  -0.000631;  -0.000497;  -0.000496 
-0.000040;  -0.000201;  -0.000067;  -0.000148 
0.000172;  0.000201;  0.000175;  0.000389 
0.000358;  0.000067;  0.000309;  0.000148 
0.000331;  -0.000040;  0.000175;  0.000013 
0.000225;  -0.000067;  0.000175;  0.000094 
0.000013;  0.000174;  0.000040;  0.000174 
0.000384;  0.000148;  0.000336;  0.000067 
0.000490;  0.000040;  0.000497;  0.000148 
0.000119;  -0.000201;  0.000121;  -0.000121 
-0.000252;  -0.000309;  -0.000336;  -0.000389 
-0.000384;  0.000067;  -0.000336;  0.000121 
-0.000517;  0.000416;  -0.000551;  0.000389 
-0.000066;  0.000067;  0.000040;  0.000201 
0.000411;  -0.000013;  0.000363;  0.000013 
0.000278;  -0.000443;  0.000282;  -0.000389 
0.000199;  -0.000523;  0.000255;  -0.000523 
0.000305;  -0.000497;  0.000202;  -0.000470 
0.000119;  -0.000309;  0.000202;  -0.000309 
0.000013;  -0.000416;  0.000202;  -0.000389 
0.000013;  -0.000389;  -0.000094;  -0.000443 
0.000278;  -0.000013;  0.000336;  -0.000013 
0.000437;  0.000282;  0.000470;  0.000201 
0.000358;  -0.000013;  0.000497;  -0.000094 
0.000411;  -0.000309;  0.000443;  -0.000362 
0.000464;  0.000228;  0.000282;  0.000094 
0.000490;  0.000550;  0.000443;  0.000470 
0.000146;  -0.000013;  0.000282;  0.000040 
0.000199;  -0.000497;  0.000148;  -0.000523 
-0.000119;  -0.000013;  -0.000175;  -0.000013 
-0.000358;  0.000309;  -0.000309;  0.000335 
-0.000252;  0.000121;  -0.000228;  0.000121 
-0.000093;  0.000094;  -0.000040;  0.000013 
-0.000093;  -0.000255;  -0.000094;  -0.000282 
-0.000172;  -0.000443;  -0.000175;  -0.000470 
-0.000199;  -0.000362;  -0.000282;  -0.000228 
-0.000172;  -0.000201;  -0.000282;  -0.000470 
0.000199;  -0.000389;  0.000336;  -0.000309 
0.000676;  -0.000282;  0.000497;  -0.000282 
0.000146;  -0.000148;  0.000094;  -0.000174 
-0.000119;  -0.000121;  -0.000202;  0.000013 
0.000225;  0.000228;  0.000040;  0.000094 
0.000305;  0.000094;  0.000443;  0.000174 
-0.000225;  0.000121;  -0.000202;  0.000094 
-0.000596;  0.000309;  -0.000524;  0.000201 
0.000252;  -0.000067;  0.000255;  -0.000040 
0.000543;  -0.000148;  0.000578;  -0.000282 
0.000464;  -0.000282;  0.000524;  -0.000389 
0.000543;  -0.000389;  0.000390;  -0.000335 
0.000093;  -0.000148;  -0.000013;  -0.000201 
-0.000119;  -0.000067;  -0.000148;  -0.000067 
-0.000464;  -0.000309;  -0.000336;  -0.000389 
-0.000517;  -0.000416;  -0.000497;  -0.000496 
-0.000649;  -0.000013;  -0.000524;  0.000094 
-0.000676;  0.000470;  -0.000551;  0.000550 
0.000119;  -0.000040;  0.000148;  -0.000040 
0.000623;  -0.000523;  0.000658;  -0.000470 
0.000093;  0.000040;  0.000067;  0.000067 
-0.000490;  0.000550;  -0.000390;  0.000470 
-0.000146;  0.000228;  -0.000255;  0.000282 
-0.000040;  0.000228;  -0.000067;  0.000067 
0.000464;  0.000309;  0.000363;  0.000443 
0.000517;  0.000523;  0.000632;  0.000577 
0.000119;  0.000121;  0.000040;  0.000040 
-0.000437;  -0.000201;  -0.000309;  -0.000174 
-0.000199;  0.000255;  -0.000175;  0.000389 
-0.000172;  0.000658;  -0.000255;  0.000577 
-0.000437;  0.000040;  -0.000524;  0.000121 
-0.000649;  -0.000336;  -0.000605;  -0.000389 
-0.000490;  -0.000282;  -0.000470;  -0.000309 
-0.000384;  -0.000040;  -0.000363;  -0.000228 
-0.000411;  0.000094;  -0.000524;  0.000174 
-0.000437;  0.000309;  -0.000417;  0.000335 
-0.000676;  -0.000174;  -0.000551;  -0.000282 
-0.000676;  -0.000550;  -0.000605;  -0.000496 
-0.000278;  -0.000631;  -0.000175;  -0.000577 
0.000146;  -0.000523;  0.000202;  -0.000523 
0.000411;  -0.000228;  0.000309;  -0.000282 
0.000437;  -0.000013;  0.000578;  0.000255 
0.000146;  -0.000497;  0.000202;  -0.000309 
-0.000040;  -0.000523;  0.000013;  -0.000631 
-0.000490;  -0.000416;  -0.000417;  -0.000309 
-0.000649;  -0.000174;  -0.000524;  -0.000013 
-0.000358;  -0.000362;  -0.000255;  -0.000335 
0.000040;  -0.000470;  0.000040;  -0.000496 
-0.000199;  0.000121;  -0.000175;  0.000201 
-0.000225;  0.000523;  -0.000336;  0.000416 
0.000199;  0.000389;  0.000202;  0.000550 
0.000543;  0.000443;  0.000309;  0.000550 
0.000199;  -0.000013;  0.000228;  0.000013 
-0.000040;  -0.000228;  -0.000013;  -0.000309 
-0.000040;  0.000121;  -0.000040;  0.000121 
-0.000146;  0.000523;  -0.000121;  0.000496 
-0.000013;  0.000228;  -0.000067;  0.000282 
0.000093;  0.000121;  0.000040;  0.000121 
0.000040;  -0.000201;  -0.000121;  -0.000255 
0.000093;  -0.000577;  0.000094;  -0.000550 
0.000490;  -0.000362;  0.000363;  -0.000362 
0.000517;  -0.000174;  0.000551;  -0.000121 
0.000411;  0.000201;  0.000417;  0.000094 
0.000305;  0.000228;  0.000363;  0.000255 
0.000384;  -0.000201;  0.000363;  -0.000121 
0.000437;  -0.000550;  0.000443;  -0.000470 
0.000596;  -0.000040;  0.000632;  -0.000094 
0.000517;  0.000362;  0.000551;  0.000255 
0.000358;  -0.000174;  0.000470;  -0.000148 
0.000199;  -0.000389;  0.000202;  -0.000496 
0.000570;  -0.000362;  0.000443;  -0.000389 
0.000676;  -0.000389;  0.000605;  -0.000362 
0.000517;  -0.000550;  0.000524;  -0.000523 
0.000437;  -0.000684;  0.000363;  -0.000711 
0.000252;  -0.000389;  0.000336;  -0.000443 
0.000199;  -0.000282;  0.000443;  -0.000389 
-0.000093;  0.000362;  -0.000067;  0.000309 
-0.000358;  0.000497;  -0.000336;  0.000577 
0.000331;  0.000497;  0.000255;  0.000577 
0.000411;  0.000336;  0.000524;  0.000389 
0.000278;  0.000148;  0.000417;  0.000148 
0.000358;  -0.000013;  0.000390;  -0.000013 
0.000172;  0.000040;  0.000040;  0.000121 
-0.000252;  0.000255;  -0.000094;  0.000335 
-0.000225;  0.000174;  -0.000255;  0.000174 
-0.000278;  0.000148;  -0.000148;  0.000040 
-0.000305;  -0.000148;  -0.000202;  -0.000067 
-0.000172;  -0.000282;  -0.000255;  -0.000228 
0.000146;  -0.000362;  0.000148;  -0.000362 
0.000358;  -0.000443;  0.000443;  -0.000470 
0.000570;  -0.000470;  0.000632;  -0.000470 
0.000649;  -0.000631;  0.000551;  -0.000604 
0.000252;  0.000013;  0.000282;  -0.000067 
0.000013;  0.000389;  -0.000121;  0.000362 
0.000093;  -0.000148;  0.000067;  -0.000255 
0.000013;  -0.000443;  0.000013;  -0.000496 
-0.000172;  0.000040;  -0.000148;  0.000094 
-0.000358;  0.000336;  -0.000390;  0.000389 
-0.000596;  -0.000067;  -0.000470;  -0.000040 
-0.000543;  -0.000309;  -0.000632;  -0.000443 
-0.000543;  -0.000174;  -0.000605;  -0.000040 
-0.000596;  0.000255;  -0.000658;  0.000282 
0.000172;  0.000255;  0.000148;  0.000282 
0.000490;  0.000228;  0.000685;  0.000362 
0.000384;  0.000416;  0.000524;  0.000416 
0.000278;  0.000443;  0.000202;  0.000416 
0.000146;  -0.000040;  0.000282;  0.000067 
0.000146;  -0.000174;  0.000094;  -0.000174 
-0.000225;  0.000201;  -0.000202;  0.000148 
-0.000411;  0.000443;  -0.000309;  0.000443 
0.000066;  0.000228;  0.000040;  0.000335 
0.000331;  0.000148;  0.000470;  0.000148 
0.000278;  0.000013;  0.000228;  0.000013 
0.000278;  -0.000174;  0.000228;  -0.000148 
-0.000331;  0.000013;  -0.000282;  -0.000067 
-0.000570;  0.000013;  -0.000605;  -0.000013 
-0.000093;  -0.000443;  -0.000121;  -0.000657 
0.000384;  -0.000658;  0.000363;  -0.000631 
0.000199;  -0.000550;  0.000228;  -0.000577 
0.000199;  -0.000336;  0.000121;  -0.000362 
0.000172;  -0.000228;  0.000121;  -0.000201 
0.000066;  0.000013;  -0.000013;  0.000040 
-0.000225;  -0.000201;  -0.000175;  -0.000148 
-0.000331;  -0.000389;  -0.000470;  -0.000362 
-0.000384;  -0.000013;  -0.000470;  0.000013 
-0.000543;  0.000228;  -0.000443;  0.000228 
-0.000146;  0.000443;  -0.000282;  0.000416 
-0.000252;  0.000497;  -0.000175;  0.000496 
0.000040;  0.000389;  -0.000013;  0.000470 
0.000093;  0.000577;  0.000121;  0.000416 
0.000623;  0.000577;  0.000443;  0.000496 
0.000649;  0.000470;  0.000578;  0.000389 
0.000676;  0.000550;  0.000712;  0.000496 
0.000490;  0.000631;  0.000632;  0.000523 
-0.000013;  0.000711;  0.000013;  0.000577 
-0.000517;  0.000470;  -0.000605;  0.000416 
0.000225;  0.000389;  0.000202;  0.000416 
0.000596;  0.000255;  0.000551;  0.000416 
0.000623;  -0.000040;  0.000524;  0.000094 
0.000596;  -0.000121;  0.000632;  -0.000255 
0.000146;  0.000201;  0.000148;  0.000067 
-0.000278;  0.000282;  -0.000228;  0.000255 
-0.000358;  0.000416;  -0.000363;  0.000389 
-0.000676;  0.000443;  -0.000551;  0.000443 
-0.000146;  0.000497;  -0.000067;  0.000631 
0.000252;  0.000470;  0.000148;  0.000523 
-0.000013;  0.000174;  0.000094;  0.000067 
-0.000225;  -0.000174;  -0.000202;  -0.000121 
-0.000517;  -0.000121;  -0.000497;  -0.000201 
-0.000596;  -0.000094;  -0.000658;  -0.000174 
-0.000411;  -0.000040;  -0.000363;  -0.000040 
-0.000066;  0.000040;  -0.000202;  0.000013 
0.000358;  -0.000362;  0.000363;  -0.000550 
0.000676;  -0.000550;  0.000685;  -0.000631 
0.000278;  -0.000282;  0.000363;  -0.000362 
0.000040;  0.000121;  -0.000040;  0.000067 
0.000172;  -0.000201;  0.000121;  -0.000148 
0.000252;  -0.000255;  0.000255;  -0.000335 
0.000066;  -0.000040;  0.000148;  -0.000121 
-0.000093;  -0.000040;  0.000040;  0.000174 
-0.000225;  0.000309;  -0.000067;  0.000309 
-0.000331;  0.000470;  -0.000282;  0.000470 
-0.000278;  0.000255;  -0.000228;  0.000121 
-0.000146;  0.000013;  -0.000121;  -0.000094 
-0.000013;  -0.000094;  -0.000067;  -0.000040 
0.000066;  -0.000174;  0.000202;  -0.000228 
-0.000040;  0.000040;  -0.000013;  -0.000040 
-0.000199;  0.000201;  -0.000255;  0.000201 
-0.000040;  0.000228;  -0.000228;  0.000282 
-0.000066;  0.000094;  -0.000228;  0.000228 
0.000331;  -0.000228;  0.000175;  -0.000174 
0.000464;  -0.000497;  0.000524;  -0.000389 
-0.000119;  0.000121;  -0.000228;  0.000040 
-0.000702;  0.000443;  -0.000551;  0.000470 
-0.000702;  0.000174;  -0.000578;  0.000013 
-0.000649;  -0.000201;  -0.000712;  -0.000174 
-0.000490;  -0.000282;  -0.000390;  -0.000174 
-0.000172;  -0.000416;  0.000013;  -0.000362 
0.000040;  0.000309;  -0.000013;  0.000228 
0.000252;  0.000658;  0.000309;  0.000550 
0.000040;  0.000416;  0.000040;  0.000335 
-0.000146;  0.000148;  -0.000067;  0.000094 
-0.000199;  -0.000336;  -0.000228;  -0.000282 
-0.000384;  -0.000577;  -0.000282;  -0.000604 
-0.000172;  -0.000550;  -0.000094;  -0.000416 
-0.000040;  -0.000604;  -0.000094;  -0.000577 
0.000331;  -0.000577;  0.000309;  -0.000657 
0.000543;  -0.000523;  0.000470;  -0.000657 
0.000119;  -0.000550;  0.000148;  -0.000496 
-0.000199;  -0.000309;  -0.000309;  -0.000228 
0.000172;  0.000201;  0.000067;  0.000094 
0.000384;  0.000336;  0.000390;  0.000416 
-0.000252;  0.000040;  -0.000228;  0.000067 
-0.000437;  -0.000174;  -0.000524;  -0.000040 
-0.000543;  0.000067;  -0.000605;  0.000040 
-0.000517;  0.000121;  -0.000417;  0.000148 
-0.000093;  0.000255;  -0.000067;  0.000255 
0.000119;  0.000174;  0.000067;  0.000255 
0.000013;  0.000470;  0.000148;  0.000496 
-0.000013;  0.000631;  0.000175;  0.000550 
0.000066;  0.000013;  0.000067;  -0.000121 
